YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Type,Total,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategoryId1,StratificationID1,data_StratificationCategory
2016,2016,DC,District of Columbia,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(38.890371385, -77.031961127)",0,BF2,Q016,VALUE,11,OVR,OVERALL,Total
2016,2016,FL,Florida,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(28.932040377, -81.928960539)",0,BF2,Q016,VALUE,12,OVR,OVERALL,Total
2016,2016,GA,Georgia,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(32.839681093, -83.627580346)",0,BF2,Q016,VALUE,13,OVR,OVERALL,Total
2016,2016,HI,Hawaii,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(21.304850435, -157.857749403)",0,BF2,Q016,VALUE,15,OVR,OVERALL,Total
2016,2016,ID,Idaho,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(43.682630005, -114.363730042)",0,BF2,Q016,VALUE,16,OVR,OVERALL,Total
2016,2016,IL,Illinois,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(40.485010283, -88.997710178)",0,BF2,Q016,VALUE,17,OVR,OVERALL,Total
2016,2016,IN,Indiana,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(39.766910452, -86.149960194)",0,BF2,Q016,VALUE,18,OVR,OVERALL,Total
2016,2016,IA,Iowa,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(42.469400913, -93.816490556)",0,BF2,Q016,VALUE,19,OVR,OVERALL,Total
2016,2016,KS,Kansas,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(38.3477403, -98.200781227)",0,BF2,Q016,VALUE,20,OVR,OVERALL,Total
2016,2016,KY,Kentucky,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(37.645970271, -84.774971048)",0,BF2,Q016,VALUE,21,OVR,OVERALL,Total
2016,2016,LA,Louisiana,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(31.312660644, -92.445680071)",0,BF2,Q016,VALUE,22,OVR,OVERALL,Total
2016,2016,ME,Maine,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(45.254228894001, -68.985031336)",0,BF2,Q016,VALUE,23,OVR,OVERALL,Total
2016,2016,MD,Maryland,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(39.290580964, -76.609260111)",0,BF2,Q016,VALUE,24,OVR,OVERALL,Total
2016,2016,MA,Massachusetts,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(42.27687047, -72.082690675)",0,BF2,Q016,VALUE,25,OVR,OVERALL,Total
2016,2016,MI,Michigan,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(44.661319543001, -84.71439027)",0,BF2,Q016,VALUE,26,OVR,OVERALL,Total
2016,2016,MN,Minnesota,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(46.355648736, -94.794200503)",0,BF2,Q016,VALUE,27,OVR,OVERALL,Total
2016,2016,MS,Mississippi,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(32.745510099, -89.538030825)",0,BF2,Q016,VALUE,28,OVR,OVERALL,Total
2016,2016,MO,Missouri,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(38.635790776, -92.566300053)",0,BF2,Q016,VALUE,29,OVR,OVERALL,Total
2016,2016,MT,Montana,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(47.066528972, -109.424420645)",0,BF2,Q016,VALUE,30,OVR,OVERALL,Total
2016,2016,NE,Nebraska,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(41.641040988001, -99.365720623)",0,BF2,Q016,VALUE,31,OVR,OVERALL,Total
2016,2016,NV,Nevada,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(39.49324039, -117.071840564)",0,BF2,Q016,VALUE,32,OVR,OVERALL,Total
2016,2016,NH,New Hampshire,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(43.655950113, -71.50036092)",0,BF2,Q016,VALUE,33,OVR,OVERALL,Total
2016,2016,NJ,New Jersey,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(40.130570048, -74.273691288)",0,BF2,Q016,VALUE,34,OVR,OVERALL,Total
2016,2016,NM,New Mexico,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(34.520880952, -106.240580985)",0,BF2,Q016,VALUE,35,OVR,OVERALL,Total
2016,2016,NY,New York,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(42.827001032, -75.543970427)",0,BF2,Q016,VALUE,36,OVR,OVERALL,Total
2016,2016,NC,North Carolina,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(35.466220975, -79.159250463)",0,BF2,Q016,VALUE,37,OVR,OVERALL,Total
2016,2016,ND,North Dakota,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(47.475319779, -100.118421049)",0,BF2,Q016,VALUE,38,OVR,OVERALL,Total
2016,2016,OH,Ohio,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(40.060210141, -82.404260056)",0,BF2,Q016,VALUE,39,OVR,OVERALL,Total
2016,2016,OK,Oklahoma,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(35.472031356, -97.521070214)",0,BF2,Q016,VALUE,40,OVR,OVERALL,Total
2016,2016,OR,Oregon,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(44.567449424, -120.155031326)",0,BF2,Q016,VALUE,41,OVR,OVERALL,Total
2016,2016,PA,Pennsylvania,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(40.793730152, -77.860700294)",0,BF2,Q016,VALUE,42,OVR,OVERALL,Total
2016,2016,PR,Puerto Rico,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(18.220833, -66.590149)",0,BF2,Q016,VALUE,72,OVR,OVERALL,Total
2016,2016,RI,Rhode Island,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(41.708280193, -71.522470314)",0,BF2,Q016,VALUE,44,OVR,OVERALL,Total
2016,2016,SC,South Carolina,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(33.998821303, -81.045371207)",0,BF2,Q016,VALUE,45,OVR,OVERALL,Total
2016,2016,SD,South Dakota,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(44.353130053, -100.373530637)",0,BF2,Q016,VALUE,46,OVR,OVERALL,Total
2016,2016,TN,Tennessee,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(35.68094058, -85.774490914)",0,BF2,Q016,VALUE,47,OVR,OVERALL,Total
2016,2016,TX,Texas,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(31.827240407, -99.426770206)",0,BF2,Q016,VALUE,48,OVR,OVERALL,Total
2016,2016,UT,Utah,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(39.360700171, -111.587130635)",0,BF2,Q016,VALUE,49,OVR,OVERALL,Total
2016,2016,VT,Vermont,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(43.625381239, -72.517640791)",0,BF2,Q016,VALUE,50,OVR,OVERALL,Total
2016,2016,VA,Virginia,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(37.542680674, -78.457890463)",0,BF2,Q016,VALUE,51,OVR,OVERALL,Total
2016,2016,WA,Washington,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(47.522278629, -120.47001079)",0,BF2,Q016,VALUE,53,OVR,OVERALL,Total
2016,2016,WV,West Virginia,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(38.665510202, -80.712640135)",0,BF2,Q016,VALUE,54,OVR,OVERALL,Total
2016,2016,WI,Wisconsin,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(44.393191174, -89.816370742)",0,BF2,Q016,VALUE,55,OVR,OVERALL,Total
2016,2016,WY,Wyoming,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(43.235541343, -108.109830353)",0,BF2,Q016,VALUE,56,OVR,OVERALL,Total
2016,2016,AL,Alabama,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(32.840571122, -86.631860762)",3,SD2,Q062,VALUE,1,OVR,OVERALL,Total
2016,2016,AK,Alaska,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(64.845079957001, -147.722059036)",3,SD2,Q062,VALUE,2,OVR,OVERALL,Total
2016,2016,AZ,Arizona,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(34.86597028, -111.763811277)",3,SD2,Q062,VALUE,4,OVR,OVERALL,Total
2016,2016,AR,Arkansas,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(34.748650124, -92.274490743)",3,SD2,Q062,VALUE,5,OVR,OVERALL,Total
2016,2016,CA,California,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(37.638640123, -120.999999538)",3,SD2,Q062,VALUE,6,OVR,OVERALL,Total
2016,2016,CT,Connecticut,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(41.56266102, -72.649840952)",3,SD2,Q062,VALUE,9,OVR,OVERALL,Total
2016,2016,DE,Delaware,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(39.008830667, -75.577741168)",3,SD2,Q062,VALUE,10,OVR,OVERALL,Total
2016,2016,FL,Florida,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(28.932040377, -81.928960539)",3,SD2,Q062,VALUE,12,OVR,OVERALL,Total
2016,2016,GA,Georgia,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(32.839681093, -83.627580346)",3,SD2,Q062,VALUE,13,OVR,OVERALL,Total
2016,2016,GU,Guam,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(13.444304, 144.793731)",3,SD2,Q062,VALUE,66,OVR,OVERALL,Total
2016,2016,HI,Hawaii,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(21.304850435, -157.857749403)",3,SD2,Q062,VALUE,15,OVR,OVERALL,Total
2016,2016,ID,Idaho,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(43.682630005, -114.363730042)",3,SD2,Q062,VALUE,16,OVR,OVERALL,Total
2016,2016,IL,Illinois,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(40.485010283, -88.997710178)",3,SD2,Q062,VALUE,17,OVR,OVERALL,Total
2016,2016,IN,Indiana,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(39.766910452, -86.149960194)",3,SD2,Q062,VALUE,18,OVR,OVERALL,Total
2016,2016,KS,Kansas,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(38.3477403, -98.200781227)",3,SD2,Q062,VALUE,20,OVR,OVERALL,Total
2016,2016,KY,Kentucky,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(37.645970271, -84.774971048)",3,SD2,Q062,VALUE,21,OVR,OVERALL,Total
2016,2016,LA,Louisiana,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(31.312660644, -92.445680071)",3,SD2,Q062,VALUE,22,OVR,OVERALL,Total
2016,2016,ME,Maine,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(45.254228894001, -68.985031336)",3,SD2,Q062,VALUE,23,OVR,OVERALL,Total
2016,2016,MD,Maryland,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(39.290580964, -76.609260111)",3,SD2,Q062,VALUE,24,OVR,OVERALL,Total
2016,2016,MA,Massachusetts,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(42.27687047, -72.082690675)",3,SD2,Q062,VALUE,25,OVR,OVERALL,Total
2016,2016,MI,Michigan,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(44.661319543001, -84.71439027)",3,SD2,Q062,VALUE,26,OVR,OVERALL,Total
2016,2016,MN,Minnesota,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(46.355648736, -94.794200503)",3,SD2,Q062,VALUE,27,OVR,OVERALL,Total
2016,2016,MS,Mississippi,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(32.745510099, -89.538030825)",3,SD2,Q062,VALUE,28,OVR,OVERALL,Total
2016,2016,MO,Missouri,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(38.635790776, -92.566300053)",3,SD2,Q062,VALUE,29,OVR,OVERALL,Total
2016,2016,MT,Montana,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(47.066528972, -109.424420645)",3,SD2,Q062,VALUE,30,OVR,OVERALL,Total
2016,2016,NE,Nebraska,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(41.641040988001, -99.365720623)",3,SD2,Q062,VALUE,31,OVR,OVERALL,Total
2016,2016,NV,Nevada,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(39.49324039, -117.071840564)",3,SD2,Q062,VALUE,32,OVR,OVERALL,Total
2016,2016,NH,New Hampshire,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(43.655950113, -71.50036092)",3,SD2,Q062,VALUE,33,OVR,OVERALL,Total
2016,2016,NJ,New Jersey,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(40.130570048, -74.273691288)",3,SD2,Q062,VALUE,34,OVR,OVERALL,Total
2016,2016,NM,New Mexico,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(34.520880952, -106.240580985)",3,SD2,Q062,VALUE,35,OVR,OVERALL,Total
2016,2016,NY,New York,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(42.827001032, -75.543970427)",3,SD2,Q062,VALUE,36,OVR,OVERALL,Total
2016,2016,NC,North Carolina,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(35.466220975, -79.159250463)",3,SD2,Q062,VALUE,37,OVR,OVERALL,Total
2016,2016,ND,North Dakota,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(47.475319779, -100.118421049)",3,SD2,Q062,VALUE,38,OVR,OVERALL,Total
2016,2016,OH,Ohio,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(40.060210141, -82.404260056)",3,SD2,Q062,VALUE,39,OVR,OVERALL,Total
2016,2016,OK,Oklahoma,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(35.472031356, -97.521070214)",3,SD2,Q062,VALUE,40,OVR,OVERALL,Total
2016,2016,OR,Oregon,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(44.567449424, -120.155031326)",3,SD2,Q062,VALUE,41,OVR,OVERALL,Total
2016,2016,PA,Pennsylvania,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(40.793730152, -77.860700294)",3,SD2,Q062,VALUE,42,OVR,OVERALL,Total
2016,2016,PR,Puerto Rico,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(18.220833, -66.590149)",3,SD2,Q062,VALUE,72,OVR,OVERALL,Total
2016,2016,RI,Rhode Island,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(41.708280193, -71.522470314)",3,SD2,Q062,VALUE,44,OVR,OVERALL,Total
2016,2016,SC,South Carolina,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(33.998821303, -81.045371207)",3,SD2,Q062,VALUE,45,OVR,OVERALL,Total
2016,2016,SD,South Dakota,School Health Profiles (Profiles),Sugar Drinks,Sugar Drinks - Environmental or Policy Supports,"Percent of secondary schools that allowed students to purchase soda pop or fruit drinks from one or more vending machines or at the school store, canteen, or snack bar",Value,Total,"(44.353130053, -100.373530637)",3,SD2,Q062,VALUE,46,OVR,OVERALL,Total
